duration,wps,f0_mean,f0_std,f0_5_percentile,f0_95_percentile,tempo,formant1,formant2,formant3,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,delta_mfcc_0_mean,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,delta_mfcc_0_std,delta_mfcc_1_std,delta_mfcc_2_std,delta_mfcc_3_std,delta_mfcc_4_std,delta_mfcc_5_std,delta_mfcc_6_std,delta_mfcc_7_std,delta_mfcc_8_std,delta_mfcc_9_std,delta_mfcc_10_std,delta_mfcc_11_std,delta_mfcc_12_std,delta2_mfcc_0_mean,delta2_mfcc_1_mean,delta2_mfcc_2_mean,delta2_mfcc_3_mean,delta2_mfcc_4_mean,delta2_mfcc_5_mean,delta2_mfcc_6_mean,delta2_mfcc_7_mean,delta2_mfcc_8_mean,delta2_mfcc_9_mean,delta2_mfcc_10_mean,delta2_mfcc_11_mean,delta2_mfcc_12_mean,delta2_mfcc_0_std,delta2_mfcc_1_std,delta2_mfcc_2_std,delta2_mfcc_3_std,delta2_mfcc_4_std,delta2_mfcc_5_std,delta2_mfcc_6_std,delta2_mfcc_7_std,delta2_mfcc_8_std,delta2_mfcc_9_std,delta2_mfcc_10_std,delta2_mfcc_11_std,delta2_mfcc_12_std,mfcc_0_kurtosis,mfcc_1_kurtosis,mfcc_2_kurtosis,mfcc_3_kurtosis,mfcc_4_kurtosis,mfcc_5_kurtosis,mfcc_6_kurtosis,mfcc_7_kurtosis,mfcc_8_kurtosis,mfcc_9_kurtosis,mfcc_10_kurtosis,mfcc_11_kurtosis,mfcc_12_kurtosis,mfcc_0_skewness,mfcc_1_skewness,mfcc_2_skewness,mfcc_3_skewness,mfcc_4_skewness,mfcc_5_skewness,mfcc_6_skewness,mfcc_7_skewness,mfcc_8_skewness,mfcc_9_skewness,mfcc_10_skewness,mfcc_11_skewness,mfcc_12_skewness,cpp_mean,ste_mean,ste_std,ste_max,ste_min,ste_variance,gender,age
3.336,2.697841726618705,120.10706556551962,38.03803016453152,47.16771863402118,199.42369775418427,4.796163069544365,480.3322061926207,1926.2683454768344,2884.9418810459074,-389.64456,88.12404,-1.3019731,16.70761,16.903229,-14.705014,-17.881027,-7.7740717,2.1892097,-2.5795176,-13.235582,-3.9532912,-3.2680554,111.031715,76.17781,32.45502,34.731865,29.667263,26.75907,26.409979,17.86605,12.370565,12.973532,16.508736,11.865337,8.938755,0.45593974,0.42250198,0.12726215,0.10153722,0.08540939,-0.063589714,-0.11505892,-0.009866294,0.051441766,0.00037039432,-0.025293857,1.5429414e-05,-0.027534917,15.03441,10.63009,5.6007733,6.062041,5.1120367,4.595705,3.6423738,2.7441807,1.6401703,2.1437998,2.4323297,1.4668077,1.4916162,-0.024852606,0.048019063,0.08888252,-0.005452735,-0.018828124,0.05196209,0.093807586,0.068942636,-0.011472563,-0.030750604,0.010743617,0.007906167,0.0046820254,6.772667,4.7127466,2.8063397,2.640911,2.0761287,2.1815236,2.0566506,1.4943033,0.9879296,1.301673,1.1631544,0.8665482,0.86854154,-1.3662722,-1.4747609,-0.016100883,1.5290694,0.1434865,-0.678447,-0.46573806,-0.3749411,0.7825022,1.2420745,-0.56013227,2.3299766,0.2511866,0.30651903,0.16458836,-0.2614417,1.3688881,0.26718414,-0.49300843,-0.54205066,-0.46176717,0.5116953,0.008282285,-0.65462106,-1.5756418,-0.3596147,0.10832919608513127,17.385020315962386,20.1546525579321,96.77296132711149,0.09440864635831225,406.2100197309589,female,fifties
6.312,3.8022813688212924,60.168402410858704,6.398103812354708,52.516288215072905,69.96185446300017,6.812420785804816,211.92343855314493,1960.7865241102857,3154.005028842873,-517.5799,132.47057,30.133581,37.719864,6.376895,-3.7127876,-0.3328779,9.486856,2.098531,-7.3857102,6.2372723,-4.611517,-1.8529733,61.61342,54.155132,33.64665,21.015408,17.753054,18.308846,13.474505,10.885042,10.846321,11.806988,10.851294,10.097766,7.891608,0.028359413,0.023739854,-0.0007086831,-0.00091499893,0.0007761266,-0.00030458617,0.0044844183,-0.0038168011,-0.010875769,-0.015834596,-0.0146218985,-0.005161556,-0.0036293285,7.1062,7.265904,5.6925793,3.1203341,3.0023808,3.1000593,2.2313464,1.6945925,1.9874706,1.8088568,2.01052,1.4085102,1.3103251,-0.1392508,-0.07818167,-0.0033420855,-0.03877384,-0.008474079,-0.0016358901,-0.011004987,-0.010218665,-0.003699132,-0.0053172787,-0.016810942,-0.009305005,-0.0072959187,3.6040833,3.0935915,2.7402596,1.6386653,1.4236624,1.4863801,1.1264488,1.0081581,0.99696696,1.0070645,1.0044669,0.8229136,0.78140634,-0.25387526,-0.8350215,-0.09487009,-0.7381842,0.1914339,-0.33784604,-0.20746112,0.03924918,0.21262932,-0.031884193,0.0694046,0.19094086,0.20505095,-0.03572144,0.11439767,-0.55679923,-0.060770612,-0.31455812,-0.14460027,-0.2031188,0.40439785,-0.05222539,-0.35392237,0.26059297,-0.1615683,0.049139835,0.05944916304273891,0.42444906792792386,0.6010028074476794,4.143902316093619,0.055240905802067204,0.3612043745599924,male,fifties
2.136,2.340823970037453,80.11697032080076,18.650755921292046,60.51757761789532,109.19334038521704,4.213483146067415,538.4602781703418,1173.8016213166666,2679.540568738288,-402.58923,85.048355,19.566717,19.904541,-7.4413056,-10.782923,-19.611267,-5.0168605,-15.032843,-3.717507,-13.622471,-10.756779,5.673183,125.327515,76.12947,33.729195,29.919704,17.733192,20.528057,19.915707,16.417686,15.72633,10.05318,16.472372,11.426785,12.759439,0.005227464,0.010295204,0.014780006,0.014241418,0.008547665,0.0028515717,-0.00012725146,-0.0021738529,-0.0050963974,-0.008504104,-0.011769214,-0.014348803,-0.014248103,13.332766,8.664581,4.648465,4.637633,2.919292,2.7015965,2.8348095,3.1047606,2.4306645,1.583644,2.332657,1.5581937,1.9583127,-0.00434067,-0.005461562,-0.0042182156,-0.0038334464,-0.004241249,-0.003194621,0.0007714146,0.0051126173,0.0058784075,0.0039788797,0.0048652147,0.009828394,0.012070131,4.883144,3.3312473,1.9930682,2.3137674,1.2295333,1.187401,1.4327669,1.3350221,1.3125963,0.779538,1.0519232,0.7522754,0.8303722,-1.1628733,-1.7247384,-0.330503,3.1865458,0.04923153,0.7192426,-0.6479888,1.7399254,-0.8394191,1.0867915,0.49319983,-0.027498484,-0.06537509,0.33043554,-0.025556222,0.68571985,1.916364,-0.6305071,-0.9507704,-0.60998124,-0.32744825,-0.52540195,-0.7109786,-1.0863023,-0.83349955,0.90710324,0.0996576583660212,9.59025207704116,15.141343671920744,65.4044387394147,0.09779599401585501,229.26028819121436,male,twenties
3.384,2.6595744680851063,67.36832833462445,29.833418672842644,32.70319566257483,113.7209001830948,5.91016548463357,1149.6654971759276,2018.6937829413343,3431.027298734461,-463.45596,140.26808,-6.732657,30.82874,7.8024964,21.94578,4.6626306,12.889304,4.12994,-1.2963784,9.569192,-2.658676,1.8575153,93.39794,59.708805,28.79585,23.89537,20.461388,18.95797,17.836905,15.231793,12.257878,12.871215,9.213842,11.96759,9.890477,0.40834484,0.30356374,0.06920578,0.08548782,0.0492929,0.053537134,0.05076485,0.012195737,-0.004308473,0.023481231,0.026862906,0.005364532,-0.0040952843,10.776182,8.188666,5.483668,3.8810186,2.4923377,3.0106323,2.7025967,2.082814,1.9617137,1.8198681,1.7413448,1.5924056,1.65516,-0.14015293,-0.055543486,0.009905842,-0.025452932,0.009937238,-0.008797334,-0.00066024554,0.0018588837,0.0044568153,0.0102840075,0.0054406617,0.011343078,-0.0005084996,4.4963303,3.0272706,2.35608,1.6717111,1.1922474,1.2908378,1.3161117,1.0627716,0.9343335,0.89262444,0.8839602,0.841715,1.102756,-0.33730602,-1.0318705,0.6913123,0.74220395,0.1397636,0.3878293,0.10922384,0.06827521,2.681748,-0.8085563,0.38956308,-0.27227592,0.1691103,-0.32929927,-0.037612185,-0.9979582,-0.9153179,-0.44433355,-0.505149,-0.8095865,-0.00445269,-1.4098835,-0.5049188,-0.064033225,-0.7419297,-0.6319813,0.13401165542292776,0.7840250396334886,0.5840678616869012,3.5560349273235365,0.0846852600399301,0.34113526705550906,female,twenties
5.664,1.942090395480226,73.98773767841647,23.9540977158115,40.2623566385047,109.99999999999999,4.413841807909605,356.04327771942985,1912.9694122817239,3107.552921510745,-463.70685,101.151184,-0.19313164,14.640292,11.72468,0.7710517,4.28503,-12.901193,-8.258947,2.7116303,-6.535862,-3.6182017,-5.167865,115.64375,81.247826,34.728966,25.930117,20.66662,15.512757,17.320683,17.625809,13.686087,10.84274,10.6544895,9.900147,8.352328,-0.00015006388,-0.00017610707,-8.236017e-05,3.0811567e-05,0.000117476724,0.00014264602,9.6561314e-05,-1.4484377e-06,-0.00011105645,-0.00018736474,-0.0001993,-0.00014216738,-3.934086e-05,9.004371,7.3393865,5.2929797,4.141161,2.8768435,2.9287019,2.6055233,1.825746,1.9144409,1.8745186,1.6991819,1.744738,1.3813386,-0.0017794487,-0.0022549236,-0.0015799587,-0.00077442476,-0.00017448027,-2.7021519e-05,-0.000385461,-0.0010874612,-0.0018240724,-0.0022708685,-0.0022252942,-0.0016918808,-0.0008797435,4.2342224,3.130065,2.7462397,1.7403665,1.254787,1.4222465,1.0954622,0.9406308,0.9790573,0.9370986,0.9302344,0.9039039,0.7778383,-1.5983928,-1.58412,0.4520762,0.7470138,1.1963735,2.3672328,1.1080017,-1.1169182,0.04249692,0.6290424,-0.044039488,1.2544942,0.70474315,-0.048261955,-0.04097785,0.23642768,0.8674879,1.2367121,0.036638863,0.00045341512,-0.4727345,-0.58863723,0.07676297,-0.832995,-0.9094357,-0.87255144,0.08503942703322007,2.3679662028116906,3.086648888990979,16.178572794697804,0.06439040067223323,9.527401363909243,female,fifties
3.72,2.6881720430107525,57.674454529817126,10.966393525644047,32.70319566257483,76.88834637984607,5.913978494623656,310.0245945990937,2048.6335153835284,2587.109113857923,-325.74902,166.58058,-37.20515,16.867043,47.193623,27.364658,-13.024935,-11.724769,23.71228,-6.8141255,-10.261883,7.7314644,-5.8523693,98.963905,68.275276,37.581646,34.158764,31.392769,15.473603,22.230532,14.682753,12.177059,17.570768,11.214238,10.363146,11.436477,-0.07293491,0.08275585,0.12025869,-0.03186972,0.03708041,0.03288344,0.001525857,0.036147986,0.016970739,0.051492654,0.023616059,-0.022777015,0.0355477,12.730001,7.476638,6.8009386,4.7594414,4.5705757,2.5743325,2.9659386,2.6139219,1.8985971,2.4424622,1.5003417,2.0060852,1.8081083,-0.172313,-0.12123193,-0.0018206763,-0.052610412,-0.09685911,-0.05920457,0.015301929,0.010040338,-0.06310283,-0.034335632,0.009449373,-0.0171809,0.0048503145,5.50732,2.841039,3.0051289,1.8957683,1.8889335,1.2102915,1.5152994,1.3422921,1.0045874,1.2693312,0.84627,1.0214901,0.94688195,-0.43431854,-1.2776977,-0.29553485,1.2199559,0.6411834,-0.0062832832,-0.7105386,-0.567858,-0.5094309,-1.0740594,-0.46267843,0.52162766,-0.42104578,-0.76823884,-0.2738096,-0.24347003,0.8768724,0.081493825,0.093334116,0.1584986,-0.4210898,0.004637369,-0.09243113,-0.22711113,-0.34934473,-0.2853788,0.07107851864878253,7.93008071985467,6.643624680717716,29.519327639911882,0.06832261856393108,44.137748898241576,male,twenties
6.192,1.776485788113695,44.65606044737601,7.439637267620755,37.28564275901745,62.902342071048714,5.006459948320413,297.7242693518414,2167.1728009773406,2784.158595283645,-407.8258,84.121475,16.701029,51.921497,-17.134785,30.888231,0.010351814,-11.888669,8.030095,-1.1698444,-0.251807,1.0992664,11.914484,131.12244,85.09795,40.992393,37.35532,35.63492,25.343794,22.503868,18.496119,13.688981,13.428915,12.689246,12.511115,13.325348,0.044604987,0.04260098,0.017705645,0.021509903,0.032620482,-0.013491041,0.0077348733,0.03492966,-0.020891098,0.008599848,0.010592383,-0.012178869,0.0012890813,15.315377,11.765053,7.2302356,5.8557863,5.5131354,3.5786111,3.8302748,3.0305355,2.2420368,2.3146381,2.3346817,1.9982508,2.381199,-0.07176283,-0.006934361,-0.030334866,-0.049938425,0.020994768,-0.03266422,-0.010246821,-0.003363391,-0.02066624,-0.010428565,-0.006856564,-0.002168094,-0.008834452,6.5214524,5.333509,3.4329853,2.625276,2.3874981,1.8088311,1.8397387,1.6746264,1.3510294,1.3126596,1.3513263,1.0757864,1.1182548,-1.3701617,-1.1443524,4.0533175,-0.24225998,-0.79401684,-0.5002868,1.6562123,-0.09640527,0.53605103,0.6887212,1.2109499,1.5787868,0.532382,0.14477213,0.27211455,-1.4104011,0.41332108,-0.13144165,0.1717679,-1.1010183,-0.5887472,-0.2602052,-0.9424265,-0.31303677,0.29269767,0.2062383,0.08930519547059618,5.271326387553473,6.4193335245813765,35.338089663903006,0.06670312485521795,41.20784289981436,male,fifties
8.496,1.530131826741996,125.2403734276211,236.91456484785886,38.87967321797783,817.7794313451775,3.295668549905838,1364.21137670281,2055.906171992106,3272.1489543127923,-371.35632,144.87892,-11.351193,15.686417,19.213835,-4.2149844,14.736534,-1.1857964,-15.784446,3.6640775,-0.09193258,-7.3557763,-4.306195,157.26343,106.27004,38.71316,27.645575,24.104654,24.121998,15.248538,11.202698,17.875013,10.506229,10.027704,10.3700285,10.372458,-0.013601784,-0.0014928628,0.012937921,0.00038031623,-0.0051600602,-0.002265765,-0.004928974,-0.0016911828,0.0037946594,0.0015967811,-0.00036205223,0.0003931627,-0.001113766,18.029058,11.183828,7.065915,3.7343361,3.069715,4.129932,2.0445333,1.9649836,2.780267,1.7817959,1.819166,1.644441,1.637166,-0.0028322237,-0.0043935883,-0.0013540225,0.0006279853,-0.004822328,-0.00566658,-0.000575211,-0.0017619038,-0.0045667696,-0.0016199016,0.0017771721,0.0010172301,-0.0033613094,8.19802,5.1607776,3.3087287,1.8874457,1.583261,2.0475435,1.1984677,1.0727922,1.2665169,0.9698718,1.0333412,0.9490066,0.8705384,-1.6633849,-1.6175588,0.37115932,2.786016,0.5792365,0.5733392,-0.17839956,1.1101308,-0.6760175,0.5714166,0.6505921,-0.23822355,0.90802765,-0.20210335,-0.31815928,-0.24166389,1.3503824,0.79649013,-0.39576167,0.53071,0.37083966,-0.39808533,0.49726063,-0.24731463,-0.43793553,-0.6516064,0.06789714937233532,15.6135431374366,11.447213225346507,41.992369188065865,0.0803493205513679,131.03869062654798,male,twenties
2.808,3.2051282051282053,55.26173835717886,8.20221158417811,45.01076266555671,69.85928147505699,6.766381766381767,557.2083054558218,1518.562496930636,2332.6162864965386,-364.83508,153.11133,17.43537,20.621859,-8.387854,7.9368334,-0.2562619,-0.3750882,7.9652376,-0.8027468,-6.1587386,3.4491906,-5.5763125,103.4027,77.722176,26.517963,28.46983,23.293472,18.383202,16.4808,14.409909,11.785107,13.686319,15.839122,9.314023,9.781431,0.5199325,0.38247913,0.06789774,0.053314622,0.055708494,0.057920277,0.00269771,0.040078536,0.03573839,0.015229327,-0.00084808376,-0.007882483,0.012460203,11.133438,10.672835,4.7771387,5.1091285,3.8794699,3.2562683,2.6147373,2.3159463,2.3352878,2.4322925,2.1246648,1.8142318,1.5422099,-0.22040293,-0.08094139,0.04621548,0.010656476,0.013869274,-0.0005299539,0.028934652,-0.016732842,-0.014991518,-0.0035543332,0.01109507,-0.0036372321,-0.013613616,5.6199274,4.5539303,2.3318408,2.1133714,1.8605143,1.6332675,1.3979919,1.078454,1.2145946,1.1799772,1.0710698,0.9553063,0.8432893,-0.8649111,-1.4552256,0.035125494,1.9868126,-0.54011583,0.7290015,0.18902135,-0.23446274,1.2148695,0.9053781,-0.26011896,-0.14852667,0.23812985,-0.5495455,-0.14400074,-0.45703104,1.2245048,-0.42636105,0.008163849,-0.28176683,-0.68230236,-0.48725373,-1.1132851,-0.6366388,-0.006937535,-0.5830984,0.09325210839668376,5.835329876070675,5.986190129993548,30.85044792305564,0.09019495155309233,35.83447227243217,male,twenties
5.208,2.49615975422427,58.27622987770551,7.79314521180064,47.427875968477785,73.2259112115231,4.416282642089094,369.94436870184177,1755.3730848991397,2368.060934496723,-387.9535,119.37485,-5.9962883,-4.675604,12.719211,0.12198737,-4.9255557,-6.7299733,-9.291018,-12.892534,-9.308676,0.72866994,-5.7503223,125.19743,97.93506,38.615868,25.069902,22.462086,18.375576,18.963219,11.048035,14.090549,14.039968,10.638153,9.914018,10.476532,-0.00015171418,-0.00021362305,-0.00021078737,-0.00020611456,-0.00019970603,-0.00019164759,-0.00018201333,-0.00017092808,-0.00015843475,-0.00014453725,-0.00012930771,-0.00011266034,-9.460293e-05,11.823866,9.033277,7.314059,4.411042,2.8914585,3.0226958,2.8233976,1.7920387,1.9312946,1.8977864,1.4120106,1.8186361,1.61875,8.300672e-05,0.0001173858,0.000117477466,0.00011746186,0.000117300966,0.000116838026,0.000115856805,0.00011416154,0.00011153285,0.00010775155,0.00010259215,9.586182e-05,8.741673e-05,5.621511,3.930885,3.3758194,2.1509752,1.248705,1.4401551,1.209834,1.0297852,1.0167855,1.0450226,0.856568,0.97426474,0.895421,-1.6231307,-1.6354569,1.3604126,-0.038827896,3.736147,0.3851447,0.70949554,-0.15608716,-0.585212,0.0067396164,-0.76807475,0.922508,2.5969167,-0.13648772,-0.018854663,-0.71411294,-0.26752725,1.749722,0.1427098,-0.4213837,-0.48724914,-0.30960342,-0.7358116,-0.3663901,0.24638827,-1.2767278,0.0759410187790923,9.897695458396907,11.73090634326018,59.56990179695414,0.06195686896545061,137.61416363434193,male,twenties
3.576,2.237136465324385,44.11798838636959,7.065637157226365,34.8485417028942,57.93485697751596,5.592841163310962,613.8136448354774,1357.754764895497,1999.6236762659785,-326.50882,142.59883,17.397018,16.54578,17.816872,16.156696,12.183535,6.095022,1.7849787,-7.109321,-1.5229931,-0.7594201,-4.746449,67.57739,50.29142,27.702213,21.846972,14.833229,13.105321,9.957842,9.120744,9.997438,12.291836,9.214903,8.729345,8.281781,0.20777425,0.20044395,0.08242856,0.05019707,0.016305033,-0.005579798,0.0050827605,0.012701246,0.0071830084,-0.010613577,-0.0077966964,0.01450486,0.015691724,7.9363275,6.540951,4.105317,3.2769709,2.6223888,2.04938,1.689817,1.4095252,1.4780377,1.7950333,1.4434907,1.3692815,1.1530246,-0.24367455,-0.22251052,-0.062608756,-0.026723683,-0.016635334,-0.014904204,-0.030487543,-0.028612744,-0.0121609215,-0.0055736615,-0.012488172,-0.0073073334,0.0010433154,3.403674,2.5199707,1.9239733,1.2934605,1.188579,0.9690945,0.90003777,0.8069383,0.7640811,0.8848233,0.81323093,0.8153791,0.7329779,0.5752406,-0.25118566,4.249872,-0.010758162,1.7767978,0.11620951,2.2727675,-0.0418303,0.14542627,-0.6743493,-0.025976181,1.0639219,0.15930009,0.6031061,0.32020766,-1.8930155,-0.06647968,0.38288158,0.63574165,0.45850754,0.16060235,0.41918117,-0.64281136,-0.39373142,-0.9185345,-0.6574293,0.07753874969110337,9.069862687665747,19.37577071469992,119.69112212743411,0.058210368654807006,375.42049078862317,male,fifties
5.76,1.7361111111111112,85.70393698331243,16.65940142803329,65.02967823149315,116.64220759946407,5.208333333333334,274.48641460200724,2097.5881384764775,3181.5188265691777,-343.9282,95.4561,-16.53812,41.75971,11.909932,-1.4703012,3.5414345,-2.626598,-8.516195,2.7601814,1.3600096,-6.3016176,4.231477,122.20885,54.96235,40.14204,41.267708,20.692207,18.376438,11.7428875,13.403189,14.608589,8.842407,9.327148,12.69588,8.633428,0.04414562,0.030823233,0.008391981,0.016870411,0.0017077646,-0.010465999,-0.0008223934,0.0039353715,-0.0019100492,-0.0016031389,0.00025487342,0.0012752282,0.0042791395,10.807712,7.621047,6.2301297,4.477662,3.5122607,3.047526,1.930052,2.1570215,1.9283851,1.6150289,1.471519,1.909404,1.3002926,-0.103892416,-0.081876874,-0.0074466662,-0.0013286305,-0.0037771526,0.00087199284,0.0036961958,-0.0029216085,-0.002520542,-0.003988227,-0.016186895,-0.01434505,-0.00535299,5.624546,3.2716897,3.2998426,1.9715734,1.5668225,1.6093838,0.96931326,1.2286718,1.1351794,0.9557839,0.8702746,1.0125239,0.81646085,-1.4749627,-0.6561737,1.0928841,-0.714792,1.2817287,6.1222916,1.7603908,0.41836548,-0.5293424,1.5096107,1.3334146,0.61363363,0.9569919,0.32028756,0.40862113,-1.1742939,0.72191685,0.48759043,-1.8322748,-0.66936576,-1.0176284,-0.7276617,-0.7493053,-0.7313994,-1.0748581,0.106304325,0.13673124987349816,15.025073980666633,13.150718906343393,66.52601517111094,0.09278941348341162,172.94140775365756,female,fifties
4.776,1.6750418760469012,52.08869319622044,24.616851641727173,32.70319566257483,115.07003232149717,5.8626465661641545,1494.9093291610855,2616.1103357125044,3540.0572588418404,-432.91342,89.30459,-32.348812,28.997986,12.897744,20.211203,-10.827964,0.7247373,7.0925784,-4.5874085,8.031957,2.8040447,7.7976036,123.50507,71.407684,43.61928,32.978214,26.166595,18.322428,25.10696,17.276878,16.522306,17.01286,10.8380575,11.682503,10.766682,0.14929451,0.0045755547,-0.015618782,0.06637305,0.0054061585,0.054557774,0.014877857,0.038038068,0.03711096,0.0016841058,0.023443412,-0.011187396,-0.0070016277,12.809851,11.418983,7.546467,5.409809,4.0435343,2.6684117,2.8088427,2.5454674,2.279705,2.4205565,1.8611544,1.634357,1.7432387,-0.08246912,-0.024755955,0.014056546,-0.015671816,-0.013472691,-0.029653111,-0.008061856,-0.015052131,-0.018338969,-0.01334902,-0.027987165,-0.013651007,-0.003551996,5.958383,4.7449384,3.401531,2.362246,1.8850536,1.3032547,1.3876455,1.36161,1.1605979,1.22948,0.97856945,0.9461396,0.9236525,-1.4931583,-1.049332,0.37044525,0.011949778,0.4543767,4.291862,-0.29963827,-0.75401235,-0.013089418,-0.6214359,0.79991436,-0.6215856,0.37047958,-0.15125613,0.3400396,-1.0469127,0.5047879,-0.7183002,-1.5287638,-0.6611799,-0.39979404,-0.3874801,-0.5418478,-0.331536,-0.151271,-0.40442625,0.0894577322556559,1.1450339561942666,1.7129872420038657,9.315587226669436,0.0662847719558215,2.9343252912680104,male,twenties
5.472,2.010233918128655,61.5168451159632,17.731602954699014,39.18434169290609,101.69290476557623,4.385964912280701,371.5621882579367,1502.3628888992282,2665.588294436366,-379.21164,128.30827,-22.238903,25.983498,29.605982,18.378609,-4.4475856,-4.9633946,2.414704,-13.710844,-9.988982,-2.0966835,-0.0796146,128.49107,80.883965,58.14891,33.409504,32.886845,21.07933,14.605704,13.164606,10.506889,11.878268,11.462611,9.43397,10.51664,0.019038813,0.016006736,0.0062758746,0.011816367,0.014031317,0.0064702164,-0.0030197578,-0.00525944,-0.0017578602,-0.00071392354,-0.0016343937,6.866826e-06,0.0040785866,13.060544,10.209784,9.148585,5.2133665,4.7771072,2.8877003,2.8610754,2.071932,1.8021504,1.7635736,1.6075687,1.7067964,1.8605713,-0.074457355,-0.06897654,-0.01928003,-0.008141666,-0.011971661,-0.012338965,-0.006991748,-0.00049663655,-0.00078051287,-0.009209752,-0.007940584,0.0060588247,0.010477643,5.7999873,4.1104054,3.8039715,2.4265728,1.8217713,1.478113,1.5365592,1.1726162,1.0567735,1.1166401,0.9266084,1.0169572,1.0544516,-1.3631946,-1.6070412,0.59512305,1.0014849,0.6518743,-0.45212913,0.10925126,0.37803483,0.18338251,-0.7742989,-0.16577315,0.4975245,0.3169279,-0.31240046,0.07846609,-1.2562627,1.1756576,1.1659442,0.32927924,-0.61229897,-0.5588142,0.47417086,-0.21805756,-0.71051943,-0.17241937,-0.022407304,0.07915199537644207,6.609304153531091,5.9638234732064905,46.026979471321354,0.07169618335699135,35.56719041956873,male,twenties
5.256,2.2831050228310503,55.70649681907783,7.21692492576382,46.2493028389543,67.7129427339704,5.707762557077626,441.1108606141285,1673.170099546269,2082.5370930436357,-555.223,143.0379,9.906842,11.042566,15.133629,5.7757463,11.506466,-4.864446,-15.8066225,-2.208196,-2.1850643,-9.908367,-8.81304,125.31815,97.17295,28.378395,28.906149,20.2504,15.463302,16.607048,13.014673,18.49923,12.2762575,9.104077,10.844153,10.217708,0.0043641375,0.0061318665,0.006013174,0.0058199205,0.0055587646,0.005238454,0.004869295,0.004462658,0.0040303087,0.0035837612,0.003133684,0.0026893346,0.0022581962,11.598756,9.014865,5.568153,4.583579,3.3864944,2.4385722,2.7110791,1.8737587,2.3649898,1.8550987,1.427754,1.4986737,1.4752162,-0.005067539,-0.007081083,-0.006827279,-0.0064136805,-0.0058541265,-0.005167075,-0.0043749954,-0.003503406,-0.002579868,-0.0016329591,-0.0006911392,0.00021830993,0.0010701793,4.6741195,3.227547,2.700669,1.9668132,1.5916219,1.2585082,1.160648,0.94172955,1.1149868,0.9477014,0.78063864,0.71514124,0.7657247,-1.4113705,-1.5042619,1.2782602,1.9397526,0.45299602,1.1311479,1.2803235,-0.5185447,-0.7578995,0.69681025,-0.04628563,0.035040617,-0.030636549,-0.34915134,-0.3345093,-0.09441678,0.9783893,0.44468102,-0.6664237,0.51942056,-0.5942317,-0.43937373,0.2388267,-0.20113817,-0.7328099,-0.6919052,0.0686346318491389,0.44848854616729433,0.3758397779040846,1.4629843284552626,0.05570932034347273,0.14125553865499166,male,twenties
9.24,0.7575757575757576,65.3129688405305,19.64050742446562,33.83697147437448,99.88614211882825,1.948051948051948,1271.7861522797523,2545.567972415202,3871.7299829022104,-471.8708,85.028244,13.023672,18.861801,6.6088815,6.814612,-9.1008625,-3.4622312,-5.722411,-12.809131,-12.004829,-7.7873025,-4.88379,114.26596,40.639645,28.936892,25.016186,15.701783,10.482233,22.967186,8.51665,7.420564,8.792983,6.865559,7.9681864,7.7498837,0.037216876,0.039549742,0.017518142,0.0076780035,0.005341159,0.0012523658,-0.002275645,-0.004835447,-0.008465429,-0.009228651,-0.0065008975,-0.00418247,0.00047070373,7.0151663,5.3126917,2.9500153,3.3687594,2.4564784,1.9207247,2.1066017,1.4511734,1.2237389,1.0860037,1.1006695,1.2963213,1.1863568,-0.03844966,-0.03816925,-0.011173357,-0.0011512735,-0.004914538,-0.008424429,-0.0068517635,-0.0015716814,0.0028947229,0.0028639042,0.00048173396,0.00017871713,0.0012417865,3.0502903,2.1044142,1.4380541,1.4358528,1.1880394,0.9713701,1.036895,0.871496,0.638603,0.7285742,0.7132884,0.7844658,0.721465,-0.118026495,1.0317206,2.3664427,8.04632,6.678293,5.6268167,3.8243737,3.9172745,3.0606503,3.6912289,5.100543,2.4909682,2.2150197,1.2581013,1.1887485,-1.7544322,2.5775561,-0.8787642,0.47925738,-2.0770822,-1.1023278,0.645102,-1.5840164,0.19833486,0.6321097,1.0307803,0.10607471685070331,3.8208518626109407,4.599683828891896,18.68383132580697,0.06780327821311252,21.157091325769617,male,twenties
